Transaction ID,Customer ID,Category,Item,Price Per Unit,Quantity,Total Spent,Payment Method,Location,Transaction Date,Discount Applied,Profit,Country,State,Region
TXN_5665870,CUST_24,Beverages,Item_2_BEV,6.5,3,19.5,Digital Wallet,Online,6/10/2024,TRUE,723,United States,Virginia,South
TXN_4292272,CUST_14,Beverages,Item_14_BEV,24.5,5,122.5,Cash,Online,6/14/2022,FALSE,15219,United States,Pennsylvania,East
TXN_8093982,CUST_12,Beverages,,27.5,,,Credit Card,Online,3/11/2022,TRUE,-5352,United States,California,West
TXN_7780286,CUST_05,Beverages,Item_24_BEV,39.5,10,395,Credit Card,Online,9/14/2022,FALSE,6724,United States,Pennsylvania,East
TXN_6900244,CUST_15,Beverages,Item_24_BEV,39.5,6,237,Cash,In-store,6/25/2022,,-2026,United States,Texas,Central
TXN_9569469,CUST_08,Beverages,,,8,328,Digital Wallet,Online,2/12/2024,,11611,United States,California,West
TXN_9501320,CUST_24,Beverages,Item_11_BEV,20,8,160,Credit Card,Online,7/14/2022,FALSE,8736,United States,California,West
TXN_3734067,CUST_21,Beverages,Item_7_BEV,14,8,112,Credit Card,In-store,11/24/2023,TRUE,4974,United States,Illinois,Central
TXN_8181223,CUST_01,Beverages,Item_21_BEV,35,9,315,Cash,In-store,9/23/2024,FALSE,2107,United States,New York,East
TXN_7049983,CUST_15,Beverages,Item_19_BEV,32,6,192,Digital Wallet,Online,2/7/2022,TRUE,15387,United States,New York,East
TXN_3659154,CUST_06,Beverages,Item_23_BEV,38,10,380,Digital Wallet,In-store,9/2/2024,TRUE,5572,United States,Virginia,South
TXN_1189082,CUST_23,Beverages,Item_3_BEV,8,1,8,Credit Card,In-store,6/3/2022,,11287,United States,North Carolina,South
TXN_9036387,CUST_01,Beverages,Item_2_BEV,6.5,7,45.5,Cash,In-store,10/3/2022,,-6271,United States,California,West
TXN_7366633,CUST_18,Beverages,Item_20_BEV,33.5,8,268,Digital Wallet,Online,7/23/2024,FALSE,16225,United States,California,West
TXN_9074150,CUST_16,Beverages,Item_22_BEV,36.5,1,36.5,Cash,Online,2/5/2024,,6644,United States,Virginia,South
TXN_4299688,CUST_24,Beverages,Item_22_BEV,36.5,9,328.5,Credit Card,In-store,11/30/2024,TRUE,8108,United States,Maryland,East
TXN_7904311,CUST_14,Beverages,Item_8_BEV,15.5,10,155,Credit Card,Online,6/4/2023,TRUE,-3141,United States,California,West
TXN_4287690,CUST_11,Beverages,Item_13_BEV,23,3,69,Digital Wallet,In-store,12/8/2023,TRUE,14706,United States,New York,East
TXN_1350756,CUST_24,Beverages,Item_8_BEV,15.5,2,31,Digital Wallet,In-store,10/7/2023,,-2032,United States,Massachusetts,East
TXN_3297916,CUST_25,Beverages,Item_20_BEV,33.5,1,33.5,Credit Card,In-store,6/15/2024,TRUE,11598,United States,Wisconsin,Central
TXN_8624218,CUST_16,Beverages,,,8,160,Cash,Online,8/3/2022,FALSE,6640,United States,Wisconsin,Central
TXN_1383415,CUST_01,Beverages,Item_1_BEV,5,9,45,Digital Wallet,Online,12/30/2022,TRUE,-704,United States,California,West
TXN_6902800,CUST_24,Beverages,Item_22_BEV,36.5,4,146,Credit Card,Online,8/17/2023,FALSE,9269,United States,Illinois,Central
TXN_5969269,CUST_04,Beverages,Item_19_BEV,32,8,256,Cash,In-store,7/29/2024,TRUE,11911,United States,Oregon,West
TXN_6450930,CUST_21,Beverages,Item_8_BEV,15.5,9,139.5,Digital Wallet,Online,12/6/2023,TRUE,1861,United States,Oklahoma,Central
TXN_4489065,CUST_22,Beverages,Item_22_BEV,36.5,4,146,Digital Wallet,Online,8/16/2024,,-3455,United States,North Carolina,South
TXN_8336383,CUST_08,Beverages,Item_23_BEV,38,4,152,Digital Wallet,In-store,6/22/2022,TRUE,9597,United States,Indiana,Central
TXN_8987298,CUST_22,Beverages,Item_1_BEV,5,2,10,Credit Card,Online,6/16/2023,,14014,United States,Indiana,Central
TXN_5782730,CUST_05,Beverages,Item_8_BEV,15.5,3,46.5,Digital Wallet,In-store,10/3/2022,FALSE,11802,United States,Ohio,East
TXN_3895137,CUST_08,Beverages,Item_7_BEV,14,4,56,Credit Card,Online,3/29/2023,FALSE,11550,United States,Pennsylvania,East
TXN_8362642,CUST_04,Beverages,Item_7_BEV,14,8,112,Cash,In-store,2/23/2024,,10581,United States,New York,East
TXN_7944224,CUST_15,Beverages,Item_16_BEV,27.5,3,82.5,Cash,Online,9/11/2023,FALSE,1115,United States,Montana,West
TXN_6843971,CUST_01,Beverages,Item_25_BEV,41,4,164,Credit Card,In-store,8/7/2022,TRUE,-2384,United States,Florida,South
TXN_4759881,CUST_05,Beverages,Item_12_BEV,21.5,8,172,Credit Card,In-store,8/6/2024,,13079,United States,Oregon,West
TXN_9816119,CUST_08,Beverages,Item_8_BEV,15.5,8,124,Digital Wallet,Online,8/26/2022,FALSE,-6764,United States,New York,East
TXN_9777501,CUST_23,Beverages,Item_17_BEV,29,4,116,Digital Wallet,In-store,8/8/2024,,14876,United States,New York,East
TXN_2412514,CUST_20,Beverages,Item_2_BEV,6.5,2,13,Cash,In-store,6/20/2023,FALSE,3046,United States,Colorado,West
TXN_7288669,CUST_09,Beverages,Item_2_BEV,6.5,4,26,Cash,Online,4/27/2023,,4713,United States,Washington,West
TXN_6590776,CUST_24,Beverages,Item_16_BEV,27.5,6,165,Cash,Online,12/11/2022,,-7047,United States,Colorado,West
TXN_6501326,CUST_05,Beverages,Item_21_BEV,35,8,280,Digital Wallet,Online,7/4/2023,FALSE,-260,United States,New York,East
TXN_1222659,CUST_17,Beverages,Item_19_BEV,32,5,160,Digital Wallet,In-store,6/22/2022,TRUE,8645,United States,Arizona,West
TXN_3870638,CUST_20,Beverages,Item_8_BEV,15.5,5,77.5,Credit Card,Online,1/10/2025,FALSE,-473,United States,Virginia,South
TXN_8815455,CUST_18,Beverages,Item_14_BEV,24.5,2,49,Digital Wallet,Online,6/18/2023,FALSE,7488,United States,California,West
TXN_5975735,CUST_17,Beverages,Item_17_BEV,29,5,145,Cash,In-store,9/7/2022,,-6085,United States,Alabama,South
TXN_9723263,CUST_03,Beverages,Item_23_BEV,38,1,38,Digital Wallet,In-store,6/27/2022,TRUE,1681,United States,California,West
TXN_5562599,CUST_15,Beverages,Item_20_BEV,33.5,8,268,Digital Wallet,In-store,9/2/2022,TRUE,-2933,United States,Rhode Island,East
TXN_9487070,CUST_11,Beverages,Item_14_BEV,24.5,4,98,Digital Wallet,In-store,3/26/2024,FALSE,1442,United States,Minnesota,Central
TXN_8822878,CUST_18,Beverages,Item_9_BEV,17,1,17,Cash,Online,12/1/2022,FALSE,12523,United States,Pennsylvania,East
TXN_9965946,CUST_02,Beverages,Item_18_BEV,30.5,7,213.5,Digital Wallet,In-store,6/10/2023,FALSE,-5948,United States,Michigan,Central
TXN_3433247,CUST_21,Beverages,Item_16_BEV,27.5,6,165,Digital Wallet,In-store,3/8/2022,,1982,United States,California,West
TXN_5258073,CUST_11,Beverages,Item_15_BEV,26,8,208,Digital Wallet,Online,8/22/2023,,2865,United States,Maryland,East
TXN_8372453,CUST_25,Beverages,Item_22_BEV,36.5,8,292,Credit Card,Online,11/30/2024,FALSE,13019,United States,Arizona,West
TXN_6901057,CUST_16,Beverages,,8,,,Credit Card,Online,8/31/2024,,-3786,United States,California,West
TXN_8005094,CUST_20,Beverages,Item_16_BEV,27.5,6,165,Credit Card,In-store,9/29/2022,FALSE,4721,United States,California,West
TXN_7817857,CUST_01,Beverages,Item_4_BEV,9.5,3,28.5,Cash,Online,7/4/2022,FALSE,3478,United States,California,West
TXN_1966034,CUST_13,Beverages,Item_20_BEV,33.5,4,134,Digital Wallet,In-store,8/26/2024,TRUE,-4829,United States,Washington,West
TXN_9226101,CUST_21,Beverages,Item_14_BEV,24.5,2,49,Cash,Online,9/30/2023,TRUE,7740,United States,Pennsylvania,East
TXN_7791537,CUST_24,Beverages,Item_25_BEV,41,2,82,Credit Card,Online,2/5/2024,TRUE,-3878,United States,Missouri,Central
TXN_6806917,CUST_13,Beverages,Item_18_BEV,30.5,4,122,Cash,Online,3/22/2024,,-3618,United States,Ohio,East
TXN_1172555,CUST_08,Beverages,Item_25_BEV,41,10,410,Cash,In-store,4/1/2023,TRUE,2108,United States,New York,East
TXN_2603761,CUST_24,Beverages,Item_2_BEV,6.5,10,65,Credit Card,Online,3/31/2024,,12616,United States,California,West
TXN_8539572,CUST_01,Beverages,Item_3_BEV,8,9,72,Cash,In-store,1/1/2025,TRUE,-7384,United States,California,West
TXN_1777543,CUST_15,Beverages,Item_16_BEV,27.5,10,275,Cash,In-store,9/27/2022,TRUE,9138,United States,Pennsylvania,East
TXN_3504313,CUST_11,Beverages,Item_7_BEV,14,1,14,Digital Wallet,Online,11/7/2023,FALSE,6376,United States,Texas,Central
TXN_9099608,CUST_14,Beverages,Item_23_BEV,38,1,38,Credit Card,In-store,2/23/2022,,-2674,United States,Vermont,East
TXN_5560242,CUST_12,Beverages,Item_3_BEV,8,2,16,Digital Wallet,In-store,8/13/2022,,2580,United States,Pennsylvania,East
TXN_3687556,CUST_01,Beverages,Item_8_BEV,15.5,7,108.5,Digital Wallet,In-store,5/10/2023,TRUE,6616,United States,California,West
TXN_3276784,CUST_06,Beverages,Item_8_BEV,15.5,5,77.5,Digital Wallet,In-store,7/30/2023,,16270,United States,California,West
TXN_9174058,CUST_09,Beverages,Item_20_BEV,33.5,6,201,Cash,Online,2/18/2023,,12868,United States,Georgia,South
TXN_3385100,CUST_12,Beverages,Item_24_BEV,39.5,10,395,Credit Card,Online,10/29/2022,,-2782,United States,New York,East
TXN_4819911,CUST_04,Beverages,Item_14_BEV,24.5,1,24.5,Credit Card,Online,2/2/2023,,-3116,United States,California,West
TXN_6689708,CUST_05,Beverages,Item_22_BEV,36.5,8,292,Credit Card,Online,9/12/2024,FALSE,-5126,United States,New York,East
TXN_9321578,CUST_09,Beverages,Item_12_BEV,21.5,10,215,Digital Wallet,Online,2/18/2022,,-1357,United States,California,West
TXN_4123109,CUST_24,Beverages,,,2,19,Digital Wallet,In-store,1/12/2025,TRUE,8893,United States,Connecticut,East
TXN_4241845,CUST_07,Beverages,Item_17_BEV,29,1,29,Cash,In-store,8/2/2024,,1455,United States,California,West
TXN_7937394,CUST_12,Beverages,Item_17_BEV,29,10,290,Digital Wallet,Online,9/25/2022,,-4432,United States,New York,East
TXN_2758818,CUST_16,Beverages,Item_9_BEV,17,3,51,Credit Card,Online,1/20/2023,,-7321,United States,Ohio,East
TXN_7564934,CUST_09,Beverages,Item_14_BEV,24.5,10,245,Credit Card,In-store,7/23/2023,FALSE,-6177,United States,California,West
TXN_1741161,CUST_14,Beverages,Item_1_BEV,5,8,40,Cash,Online,10/28/2024,FALSE,-5171,United States,New York,East
TXN_4144500,CUST_05,Beverages,,29,,,Cash,In-store,6/26/2024,,6239,United States,New York,East
TXN_6142111,CUST_09,Beverages,Item_8_BEV,15.5,3,46.5,Credit Card,Online,3/2/2024,TRUE,23,United States,Wisconsin,Central
TXN_3623366,CUST_06,Beverages,Item_12_BEV,21.5,1,21.5,Digital Wallet,In-store,1/5/2025,TRUE,-1323,United States,New York,East
TXN_9171042,CUST_16,Beverages,Item_23_BEV,38,7,266,Digital Wallet,In-store,5/10/2024,TRUE,12811,United States,New York,East
TXN_2856597,CUST_13,Beverages,Item_11_BEV,20,6,120,Cash,In-store,12/25/2023,TRUE,7753,United States,New Jersey,East
TXN_4923822,CUST_19,Beverages,Item_7_BEV,14,3,42,Cash,Online,12/21/2023,,7737,United States,Washington,West
TXN_3646004,CUST_18,Beverages,Item_8_BEV,15.5,1,15.5,Cash,Online,7/16/2024,TRUE,2491,United States,Virginia,South
TXN_1575064,CUST_06,Beverages,Item_25_BEV,41,6,246,Digital Wallet,Online,12/30/2022,,-4943,United States,Virginia,South
TXN_9576418,CUST_15,Beverages,Item_11_BEV,20,8,160,Credit Card,Online,7/14/2022,TRUE,5475,United States,California,West
TXN_7267517,CUST_17,Beverages,Item_17_BEV,29,7,203,Credit Card,Online,11/15/2024,TRUE,13490,United States,Washington,West
TXN_3553497,CUST_05,Beverages,Item_8_BEV,15.5,9,139.5,Digital Wallet,In-store,4/28/2023,FALSE,15260,United States,Delaware,East
TXN_8005657,CUST_19,Beverages,Item_16_BEV,27.5,8,220,Digital Wallet,In-store,11/27/2022,TRUE,7498,United States,New York,East
TXN_7943662,CUST_08,Beverages,Item_25_BEV,41,8,328,Digital Wallet,Online,6/20/2024,TRUE,2070,United States,Indiana,Central
TXN_5224584,CUST_01,Beverages,Item_12_BEV,21.5,3,64.5,Digital Wallet,In-store,6/23/2022,FALSE,7719,United States,California,West
TXN_8416846,CUST_15,Beverages,,27.5,,,Cash,Online,5/28/2024,FALSE,13773,United States,Illinois,Central
TXN_6590458,CUST_21,Beverages,,,2,16,Cash,In-store,1/29/2024,TRUE,-495,United States,California,West
TXN_9960444,CUST_05,Beverages,Item_19_BEV,32,2,64,Credit Card,In-store,3/11/2024,FALSE,12002,United States,California,West
TXN_6209928,CUST_05,Beverages,Item_7_BEV,14,10,140,Cash,In-store,10/3/2023,,2671,United States,Texas,Central
TXN_2434339,CUST_01,Beverages,,,9,180,Credit Card,Online,5/19/2022,,-2418,United States,Illinois,Central
TXN_8385569,CUST_11,Beverages,Item_3_BEV,8,1,8,Digital Wallet,Online,4/13/2023,FALSE,9919,United States,Oklahoma,Central
TXN_2208547,CUST_05,Beverages,Item_25_BEV,41,10,410,Credit Card,Online,2/23/2022,TRUE,-6834,United States,California,West
TXN_6924343,CUST_11,Beverages,Item_1_BEV,5,4,20,Cash,Online,3/11/2023,TRUE,14775,United States,South Carolina,South
TXN_5544368,CUST_20,Beverages,Item_2_BEV,6.5,4,26,Digital Wallet,Online,12/9/2022,,7104,United States,Florida,South
TXN_1239531,CUST_08,Beverages,Item_22_BEV,36.5,10,365,Cash,In-store,2/18/2023,,10453,United States,New York,East
TXN_3559481,CUST_08,Beverages,Item_11_BEV,20,8,160,Digital Wallet,In-store,1/10/2023,,12949,United States,New York,East
TXN_3384905,CUST_19,Beverages,Item_8_BEV,15.5,2,31,Credit Card,Online,12/28/2023,TRUE,10346,United States,Georgia,South
TXN_4501679,CUST_04,Beverages,Item_14_BEV,24.5,1,24.5,Digital Wallet,In-store,5/8/2024,TRUE,5002,United States,New York,East
TXN_4589284,CUST_07,Beverages,Item_14_BEV,24.5,1,24.5,Credit Card,Online,7/12/2022,,12331,United States,Texas,Central
TXN_8359482,CUST_22,Beverages,Item_8_BEV,15.5,3,46.5,Digital Wallet,Online,1/6/2022,FALSE,-7272,United States,California,West
TXN_7978734,CUST_23,Beverages,Item_3_BEV,8,10,80,Digital Wallet,Online,1/10/2024,FALSE,-3616,United States,Ohio,East
TXN_8637763,CUST_23,Beverages,Item_3_BEV,8,8,64,Credit Card,In-store,7/3/2024,,-7136,United States,Ohio,East
TXN_9290596,CUST_06,Beverages,Item_24_BEV,39.5,8,316,Digital Wallet,In-store,11/6/2024,FALSE,7063,United States,New York,East
TXN_5878503,CUST_21,Beverages,Item_8_BEV,15.5,7,108.5,Digital Wallet,Online,6/7/2024,FALSE,1608,United States,Oklahoma,Central
TXN_1227978,CUST_03,Beverages,Item_25_BEV,41,10,410,Digital Wallet,In-store,1/17/2024,,-3359,United States,California,West
TXN_7818602,CUST_19,Beverages,Item_11_BEV,20,4,80,Credit Card,Online,10/26/2023,TRUE,5629,United States,Michigan,Central
TXN_4520262,CUST_21,Beverages,Item_24_BEV,39.5,6,237,Cash,Online,11/30/2024,,4331,United States,Florida,South
TXN_2976114,CUST_10,Beverages,Item_2_BEV,6.5,7,45.5,Cash,In-store,8/29/2022,TRUE,-7132,United States,Florida,South
TXN_3813656,CUST_02,Beverages,,,1,27.5,Credit Card,In-store,9/1/2022,FALSE,10214,United States,Maryland,East
TXN_7293443,CUST_16,Beverages,Item_13_BEV,23,8,184,Credit Card,In-store,9/11/2024,FALSE,6075,United States,Ohio,East
TXN_7369318,CUST_01,Beverages,Item_11_BEV,20,5,100,Credit Card,Online,1/18/2025,FALSE,13148,United States,Washington,West
TXN_7183634,CUST_08,Beverages,Item_3_BEV,8,5,40,Credit Card,In-store,5/16/2024,,3835,United States,Delaware,East
TXN_5038677,CUST_23,Beverages,Item_7_BEV,14,1,14,Digital Wallet,In-store,8/22/2022,,-4636,United States,California,West
TXN_7927957,CUST_10,Beverages,Item_12_BEV,21.5,3,64.5,Cash,Online,8/30/2023,,13136,United States,Pennsylvania,East
TXN_8704721,CUST_09,Beverages,Item_14_BEV,24.5,10,245,Cash,Online,2/16/2023,TRUE,5249,United States,Ohio,East
TXN_5230040,CUST_25,Beverages,Item_1_BEV,5,5,25,Digital Wallet,Online,7/12/2022,FALSE,12930,United States,California,West
TXN_9539536,CUST_10,Beverages,Item_22_BEV,36.5,1,36.5,Credit Card,In-store,4/27/2023,TRUE,12699,United States,California,West
TXN_9373920,CUST_24,Beverages,Item_14_BEV,24.5,5,122.5,Credit Card,Online,5/25/2022,TRUE,-4557,United States,California,West
TXN_1433405,CUST_20,Beverages,Item_7_BEV,14,5,70,Digital Wallet,In-store,7/20/2023,FALSE,114,United States,Washington,West
TXN_6549525,CUST_22,Beverages,Item_14_BEV,24.5,7,171.5,Digital Wallet,In-store,10/2/2023,TRUE,2135,United States,Massachusetts,East
TXN_8236696,CUST_04,Beverages,Item_2_BEV,6.5,4,26,Credit Card,Online,8/11/2024,FALSE,7032,United States,Massachusetts,East
TXN_8147277,CUST_06,Beverages,Item_18_BEV,30.5,1,30.5,Digital Wallet,In-store,12/24/2022,FALSE,8284,United States,California,West
TXN_4871252,CUST_17,Beverages,Item_16_BEV,27.5,4,110,Digital Wallet,Online,3/25/2024,,9915,United States,California,West
TXN_7726623,CUST_11,Beverages,,12.5,,,Credit Card,In-store,12/16/2024,,2425,United States,Texas,Central
TXN_9082199,CUST_09,Beverages,,,9,220.5,Digital Wallet,In-store,9/2/2024,FALSE,-6901,United States,Ohio,East
TXN_7112380,CUST_03,Beverages,Item_24_BEV,39.5,5,197.5,Credit Card,In-store,7/23/2022,TRUE,15436,United States,California,West
TXN_4446737,CUST_11,Beverages,Item_16_BEV,27.5,10,275,Cash,In-store,3/15/2022,FALSE,-920,United States,North Carolina,South
TXN_6402109,CUST_23,Beverages,Item_20_BEV,33.5,6,201,Cash,In-store,4/3/2022,FALSE,-5597,United States,New York,East
TXN_5374685,CUST_05,Beverages,Item_20_BEV,33.5,7,234.5,Credit Card,Online,11/21/2024,FALSE,6821,United States,California,West
TXN_2774355,CUST_14,Beverages,Item_15_BEV,26,6,156,Cash,In-store,10/19/2023,TRUE,7418,United States,Florida,South
TXN_3802505,CUST_13,Beverages,Item_4_BEV,9.5,3,28.5,Cash,Online,1/13/2022,TRUE,6573,United States,Arizona,West
TXN_1063182,CUST_01,Beverages,Item_2_BEV,6.5,10,65,Credit Card,Online,5/2/2022,FALSE,8865,United States,Arizona,West
TXN_9697733,CUST_13,Beverages,Item_3_BEV,8,10,80,Cash,Online,2/10/2024,FALSE,9228,United States,New York,East
TXN_6610649,CUST_22,Beverages,Item_7_BEV,14,1,14,Cash,Online,6/17/2024,FALSE,2742,United States,New York,East
TXN_2138629,CUST_12,Beverages,Item_8_BEV,15.5,1,15.5,Digital Wallet,Online,1/30/2022,FALSE,14824,United States,New York,East
TXN_4994236,CUST_18,Beverages,Item_24_BEV,39.5,6,237,Digital Wallet,In-store,12/30/2022,,15526,United States,Indiana,Central
TXN_8030351,CUST_06,Beverages,Item_14_BEV,24.5,1,24.5,Digital Wallet,In-store,6/13/2024,FALSE,-4366,United States,Texas,Central
TXN_3545596,CUST_10,Beverages,Item_10_BEV,18.5,7,129.5,Credit Card,In-store,3/26/2023,TRUE,-1292,United States,North Carolina,South
TXN_4726335,CUST_04,Beverages,Item_2_BEV,6.5,8,52,Cash,In-store,10/27/2023,,4777,United States,Washington,West
TXN_1236974,CUST_01,Beverages,,,8,76,Cash,Online,4/21/2023,FALSE,-7009,United States,Washington,West
TXN_7069237,CUST_08,Beverages,Item_12_BEV,21.5,9,193.5,Credit Card,In-store,11/28/2023,FALSE,12587,United States,California,West
TXN_9080551,CUST_21,Beverages,,,2,28,Digital Wallet,Online,7/21/2022,FALSE,5678,United States,Ohio,East
TXN_9071198,CUST_05,Beverages,Item_2_BEV,6.5,8,52,Credit Card,Online,10/31/2022,FALSE,101,United States,California,West
TXN_3381866,CUST_16,Beverages,Item_20_BEV,33.5,8,268,Digital Wallet,Online,9/7/2024,FALSE,10680,United States,Illinois,Central
TXN_1097532,CUST_02,Beverages,Item_12_BEV,21.5,3,64.5,Digital Wallet,Online,3/1/2022,FALSE,5462,United States,North Carolina,South
TXN_1509297,CUST_04,Beverages,Item_14_BEV,24.5,1,24.5,Credit Card,In-store,7/16/2023,TRUE,337,United States,Oregon,West
TXN_1362426,CUST_20,Beverages,Item_2_BEV,6.5,3,19.5,Credit Card,Online,7/14/2024,TRUE,-5913,United States,Pennsylvania,East
TXN_8139295,CUST_08,Beverages,Item_1_BEV,5,1,5,Credit Card,Online,7/5/2023,TRUE,11042,United States,California,West
TXN_8804809,CUST_20,Beverages,Item_18_BEV,30.5,6,183,Credit Card,In-store,8/7/2024,TRUE,9410,United States,New York,East
TXN_8431956,CUST_01,Beverages,Item_3_BEV,8,3,24,Credit Card,Online,10/26/2022,FALSE,4025,United States,Michigan,Central
TXN_3894802,CUST_08,Beverages,,32,,,Digital Wallet,In-store,4/10/2023,FALSE,-3257,United States,Minnesota,Central
TXN_9032953,CUST_23,Beverages,Item_4_BEV,9.5,7,66.5,Credit Card,In-store,4/19/2022,FALSE,13605,United States,Washington,West
TXN_5890409,CUST_17,Beverages,Item_17_BEV,29,9,261,Digital Wallet,Online,10/26/2022,FALSE,15029,United States,Idaho,West
TXN_7431232,CUST_10,Beverages,Item_3_BEV,8,9,72,Cash,In-store,11/27/2024,,9379,United States,Idaho,West
TXN_8293840,CUST_07,Beverages,Item_20_BEV,33.5,3,100.5,Cash,Online,1/31/2022,,13501,United States,California,West
TXN_8283053,CUST_03,Beverages,Item_17_BEV,29,6,174,Cash,In-store,12/14/2024,TRUE,823,United States,New Mexico,West
TXN_9662767,CUST_01,Beverages,Item_20_BEV,33.5,9,301.5,Credit Card,In-store,1/2/2022,TRUE,5307,United States,New Mexico,West
TXN_3548100,CUST_18,Beverages,Item_17_BEV,29,5,145,Credit Card,In-store,12/6/2024,FALSE,3946,United States,Ohio,East
TXN_4886514,CUST_15,Beverages,Item_10_BEV,18.5,9,166.5,Cash,In-store,5/21/2022,FALSE,6321,United States,California,West
TXN_3582432,CUST_20,Beverages,Item_9_BEV,17,9,153,Digital Wallet,In-store,2/4/2023,,7645,United States,Delaware,East
TXN_2244499,CUST_10,Beverages,Item_14_BEV,24.5,3,73.5,Digital Wallet,Online,9/30/2024,,-5454,United States,Illinois,Central
TXN_2430569,CUST_14,Beverages,Item_15_BEV,26,10,260,Cash,Online,9/15/2024,FALSE,12401,United States,Texas,Central
TXN_3908189,CUST_11,Beverages,Item_3_BEV,8,3,24,Cash,In-store,5/18/2023,FALSE,-4414,United States,New York,East
TXN_9408663,CUST_21,Beverages,Item_1_BEV,5,8,40,Cash,Online,10/12/2024,,1886,United States,Missouri,Central
TXN_2140589,CUST_08,Beverages,Item_7_BEV,14,7,98,Credit Card,Online,7/14/2022,TRUE,-7215,United States,Florida,South
TXN_9475737,CUST_11,Beverages,Item_10_BEV,18.5,8,148,Credit Card,In-store,8/1/2023,,9928,United States,Florida,South
