"TransactionID","CustomerID","Category","Item","UnitPrice","Quantity","TotalSpent","PaymentMethod","Location","TransactionDate","DiscountApplied","Profit","Country","State","Region"
"TXN_9290596","CUST_06","Beverages","Item_24_BEV",39.5,8,316,"Digital Wallet","In-store","2024-11-06","FALSE",7063,"United States","New York","East"
"TXN_5878503","CUST_21","Beverages","Item_8_BEV",15.5,7,108.5,"Digital Wallet","Online","2024-06-07","FALSE",1608,"United States","Oklahoma","Central"
"TXN_7818602","CUST_19","Beverages","Item_11_BEV",20,4,80,"Credit Card","Online","2023-10-26","TRUE",5629,"United States","Michigan","Central"
"TXN_2976114","CUST_10","Beverages","Item_2_BEV",6.5,7,45.5,"Cash","In-store","2022-08-29","TRUE",-7132,"United States","Florida","South"
"TXN_7293443","CUST_16","Beverages","Item_13_BEV",23,8,184,"Credit Card","In-store","2024-09-11","FALSE",6075,"United States","Ohio","East"
"TXN_7369318","CUST_01","Beverages","Item_11_BEV",20,5,100,"Credit Card","Online","2025-01-18","FALSE",13148,"United States","Washington","West"
"TXN_8704721","CUST_09","Beverages","Item_14_BEV",24.5,10,245,"Cash","Online","2023-02-16","TRUE",5249,"United States","Ohio","East"
"TXN_5230040","CUST_25","Beverages","Item_1_BEV",5,5,25,"Digital Wallet","Online","2022-07-12","FALSE",12930,"United States","California","West"
"TXN_9539536","CUST_10","Beverages","Item_22_BEV",36.5,1,36.5,"Credit Card","In-store","2023-04-27","TRUE",12699,"United States","California","West"
"TXN_9373920","CUST_24","Beverages","Item_14_BEV",24.5,5,122.5,"Credit Card","Online","2022-05-25","TRUE",-4557,"United States","California","West"
"TXN_1433405","CUST_20","Beverages","Item_7_BEV",14,5,70,"Digital Wallet","In-store","2023-07-20","FALSE",114,"United States","Washington","West"
"TXN_6549525","CUST_22","Beverages","Item_14_BEV",24.5,7,171.5,"Digital Wallet","In-store","2023-10-02","TRUE",2135,"United States","Massachusetts","East"
"TXN_8236696","CUST_04","Beverages","Item_2_BEV",6.5,4,26,"Credit Card","Online","2024-08-11","FALSE",7032,"United States","Massachusetts","East"
"TXN_8147277","CUST_06","Beverages","Item_18_BEV",30.5,1,30.5,"Digital Wallet","In-store","2022-12-24","FALSE",8284,"United States","California","West"
"TXN_7112380","CUST_03","Beverages","Item_24_BEV",39.5,5,197.5,"Credit Card","In-store","2022-07-23","TRUE",15436,"United States","California","West"
"TXN_4446737","CUST_11","Beverages","Item_16_BEV",27.5,10,275,"Cash","In-store","2022-03-15","FALSE",-920,"United States","North Carolina","South"
"TXN_6402109","CUST_23","Beverages","Item_20_BEV",33.5,6,201,"Cash","In-store","2022-04-03","FALSE",-5597,"United States","New York","East"
"TXN_5374685","CUST_05","Beverages","Item_20_BEV",33.5,7,234.5,"Credit Card","Online","2024-11-21","FALSE",6821,"United States","California","West"
"TXN_2774355","CUST_14","Beverages","Item_15_BEV",26,6,156,"Cash","In-store","2023-10-19","TRUE",7418,"United States","Florida","South"
"TXN_3802505","CUST_13","Beverages","Item_4_BEV",9.5,3,28.5,"Cash","Online","2022-01-13","TRUE",6573,"United States","Arizona","West"
"TXN_1063182","CUST_01","Beverages","Item_2_BEV",6.5,10,65,"Credit Card","Online","2022-05-02","FALSE",8865,"United States","Arizona","West"
"TXN_9697733","CUST_13","Beverages","Item_3_BEV",8,10,80,"Cash","Online","2024-02-10","FALSE",9228,"United States","New York","East"
"TXN_6610649","CUST_22","Beverages","Item_7_BEV",14,1,14,"Cash","Online","2024-06-17","FALSE",2742,"United States","New York","East"
"TXN_2138629","CUST_12","Beverages","Item_8_BEV",15.5,1,15.5,"Digital Wallet","Online","2022-01-30","FALSE",14824,"United States","New York","East"
"TXN_8030351","CUST_06","Beverages","Item_14_BEV",24.5,1,24.5,"Digital Wallet","In-store","2024-06-13","FALSE",-4366,"United States","Texas","Central"
"TXN_3545596","CUST_10","Beverages","Item_10_BEV",18.5,7,129.5,"Credit Card","In-store","2023-03-26","TRUE",-1292,"United States","North Carolina","South"
"TXN_7069237","CUST_08","Beverages","Item_12_BEV",21.5,9,193.5,"Credit Card","In-store","2023-11-28","FALSE",12587,"United States","California","West"
"TXN_9071198","CUST_05","Beverages","Item_2_BEV",6.5,8,52,"Credit Card","Online","2022-10-31","FALSE",101,"United States","California","West"
"TXN_3381866","CUST_16","Beverages","Item_20_BEV",33.5,8,268,"Digital Wallet","Online","2024-09-07","FALSE",10680,"United States","Illinois","Central"
"TXN_1097532","CUST_02","Beverages","Item_12_BEV",21.5,3,64.5,"Digital Wallet","Online","2022-03-01","FALSE",5462,"United States","North Carolina","South"
"TXN_1509297","CUST_04","Beverages","Item_14_BEV",24.5,1,24.5,"Credit Card","In-store","2023-07-16","TRUE",337,"United States","Oregon","West"
"TXN_1362426","CUST_20","Beverages","Item_2_BEV",6.5,3,19.5,"Credit Card","Online","2024-07-14","TRUE",-5913,"United States","Pennsylvania","East"
"TXN_8139295","CUST_08","Beverages","Item_1_BEV",5,1,5,"Credit Card","Online","2023-07-05","TRUE",11042,"United States","California","West"
"TXN_8804809","CUST_20","Beverages","Item_18_BEV",30.5,6,183,"Credit Card","In-store","2024-08-07","TRUE",9410,"United States","New York","East"
"TXN_8431956","CUST_01","Beverages","Item_3_BEV",8,3,24,"Credit Card","Online","2022-10-26","FALSE",4025,"United States","Michigan","Central"
"TXN_9032953","CUST_23","Beverages","Item_4_BEV",9.5,7,66.5,"Credit Card","In-store","2022-04-19","FALSE",13605,"United States","Washington","West"
"TXN_5890409","CUST_17","Beverages","Item_17_BEV",29,9,261,"Digital Wallet","Online","2022-10-26","FALSE",15029,"United States","Idaho","West"
"TXN_8283053","CUST_03","Beverages","Item_17_BEV",29,6,174,"Cash","In-store","2024-12-14","TRUE",823,"United States","New Mexico","West"
"TXN_9662767","CUST_01","Beverages","Item_20_BEV",33.5,9,301.5,"Credit Card","In-store","2022-01-02","TRUE",5307,"United States","New Mexico","West"
"TXN_3548100","CUST_18","Beverages","Item_17_BEV",29,5,145,"Credit Card","In-store","2024-12-06","FALSE",3946,"United States","Ohio","East"
"TXN_4886514","CUST_15","Beverages","Item_10_BEV",18.5,9,166.5,"Cash","In-store","2022-05-21","FALSE",6321,"United States","California","West"
"TXN_2430569","CUST_14","Beverages","Item_15_BEV",26,10,260,"Cash","Online","2024-09-15","FALSE",12401,"United States","Texas","Central"
"TXN_3908189","CUST_11","Beverages","Item_3_BEV",8,3,24,"Cash","In-store","2023-05-18","FALSE",-4414,"United States","New York","East"
"TXN_2140589","CUST_08","Beverages","Item_7_BEV",14,7,98,"Credit Card","Online","2022-07-14","TRUE",-7215,"United States","Florida","South"
"TXN_6601827","CUST_08","Beverages","Item_8_BEV",15.5,7,108.5,"Credit Card","In-store","2022-03-18","FALSE",3898,"United States","Illinois","Central"
"TXN_1209700","CUST_08","Beverages","Item_24_BEV",39.5,9,355.5,"Digital Wallet","In-store","2024-06-17","FALSE",8971,"United States","Maryland","East"
"TXN_9193687","CUST_25","Beverages","Item_10_BEV",18.5,8,148,"Cash","In-store","2022-12-18","TRUE",7142,"United States","New York","East"
"TXN_2620396","CUST_10","Beverages","Item_8_BEV",15.5,5,77.5,"Credit Card","Online","2023-05-08","TRUE",557,"United States","New York","East"
"TXN_8720680","CUST_14","Beverages","Item_25_BEV",41,9,369,"Cash","Online","2024-10-07","FALSE",264,"United States","Illinois","Central"
"TXN_6974117","CUST_25","Beverages","Item_7_BEV",14,6,84,"Digital Wallet","Online","2023-06-13","FALSE",12129,"United States","Virginia","South"
"TXN_4939015","CUST_10","Beverages","Item_15_BEV",26,5,130,"Credit Card","In-store","2024-11-06","TRUE",10116,"United States","California","West"
"TXN_2803747","CUST_15","Beverages","Item_24_BEV",39.5,9,355.5,"Cash","In-store","2023-02-20","FALSE",1951,"United States","Texas","Central"
"TXN_4892743","CUST_11","Beverages","Item_2_BEV",6.5,2,13,"Cash","In-store","2022-10-26","FALSE",-2022,"United States","New York","East"
"TXN_9398801","CUST_13","Beverages","Item_18_BEV",30.5,6,183,"Digital Wallet","In-store","2024-02-28","TRUE",-7191,"United States","Tennessee","South"
"TXN_9986826","CUST_11","Beverages","Item_3_BEV",8,4,32,"Credit Card","Online","2024-01-30","FALSE",-511,"United States","Texas","Central"
"TXN_4063797","CUST_03","Beverages","Item_25_BEV",41,5,205,"Credit Card","Online","2023-04-03","TRUE",-1493,"United States","Illinois","Central"
"TXN_6959909","CUST_18","Beverages","Item_11_BEV",20,1,20,"Digital Wallet","Online","2024-03-16","FALSE",4229,"United States","New York","East"
"TXN_5503303","CUST_19","Beverages","Item_19_BEV",32,6,192,"Cash","Online","2024-12-25","FALSE",-24,"United States","Illinois","Central"
"TXN_7379840","CUST_03","Beverages","Item_9_BEV",17,2,34,"Cash","Online","2023-01-21","TRUE",2279,"United States","Texas","Central"
"TXN_3892960","CUST_17","Beverages","Item_14_BEV",24.5,9,220.5,"Cash","In-store","2024-09-17","FALSE",-5175,"United States","New York","East"
"TXN_8335285","CUST_02","Beverages","Item_20_BEV",33.5,3,100.5,"Digital Wallet","In-store","2023-01-01","FALSE",4375,"United States","Florida","South"
"TXN_9314890","CUST_03","Beverages","Item_20_BEV",33.5,1,33.5,"Cash","In-store","2023-02-02","TRUE",34,"United States","North Carolina","South"
"TXN_2100342","CUST_21","Beverages","Item_3_BEV",8,3,24,"Credit Card","Online","2024-11-23","TRUE",15488,"United States","North Carolina","South"
"TXN_7969117","CUST_16","Beverages","Item_22_BEV",36.5,6,219,"Credit Card","In-store","2023-10-05","FALSE",-3828,"United States","Washington","West"
"TXN_4152048","CUST_20","Beverages","Item_2_BEV",6.5,5,32.5,"Digital Wallet","Online","2023-11-08","TRUE",-5889,"United States","California","West"
"TXN_3368057","CUST_04","Beverages","Item_14_BEV",24.5,4,98,"Digital Wallet","Online","2022-04-23","FALSE",14185,"United States","New York","East"
"TXN_7390600","CUST_04","Beverages","Item_19_BEV",32,9,288,"Digital Wallet","In-store","2024-12-02","FALSE",13025,"United States","California","West"
"TXN_7045491","CUST_17","Beverages","Item_14_BEV",24.5,3,73.5,"Cash","Online","2024-09-14","TRUE",7712,"United States","Washington","West"
"TXN_2516384","CUST_16","Beverages","Item_8_BEV",15.5,7,108.5,"Digital Wallet","Online","2024-12-26","FALSE",13374,"United States","New York","East"
"TXN_5629949","CUST_25","Beverages","Item_22_BEV",36.5,8,292,"Cash","In-store","2023-10-02","TRUE",-6402,"United States","Michigan","Central"
"TXN_5017412","CUST_07","Beverages","Item_4_BEV",9.5,1,9.5,"Cash","In-store","2024-06-05","FALSE",5021,"United States","California","West"
"TXN_2504304","CUST_16","Beverages","Item_17_BEV",29,10,290,"Cash","In-store","2024-04-19","TRUE",-6222,"United States","Delaware","East"
"TXN_6642052","CUST_05","Beverages","Item_7_BEV",14,2,28,"Credit Card","Online","2024-04-18","FALSE",1842,"United States","Minnesota","Central"
"TXN_4430414","CUST_01","Beverages","Item_20_BEV",33.5,5,167.5,"Cash","In-store","2025-01-09","FALSE",10199,"United States","Illinois","Central"
"TXN_3194759","CUST_10","Beverages","Item_17_BEV",29,10,290,"Cash","Online","2024-07-18","TRUE",4491,"United States","California","West"
"TXN_3267850","CUST_09","Beverages","Item_11_BEV",20,7,140,"Cash","Online","2024-10-04","TRUE",2229,"United States","Kentucky","South"
"TXN_4452311","CUST_23","Beverages","Item_11_BEV",20,8,160,"Credit Card","Online","2022-12-10","TRUE",-5110,"United States","Texas","Central"
"TXN_3766245","CUST_01","Beverages","Item_7_BEV",14,6,84,"Credit Card","In-store","2024-09-12","FALSE",-6221,"United States","Ohio","East"
"TXN_9425683","CUST_13","Beverages","Item_6_BEV",12.5,10,125,"Credit Card","Online","2022-02-23","FALSE",10131,"United States","Texas","Central"
"TXN_2327830","CUST_10","Beverages","Item_2_BEV",6.5,5,32.5,"Cash","In-store","2024-01-15","FALSE",12448,"United States","California","West"
"TXN_2527115","CUST_22","Beverages","Item_2_BEV",6.5,10,65,"Digital Wallet","Online","2024-06-15","FALSE",8819,"United States","Maryland","East"
"TXN_1966846","CUST_10","Beverages","Item_19_BEV",32,5,160,"Cash","Online","2022-09-10","TRUE",6353,"United States","Arizona","West"
"TXN_1405939","CUST_22","Beverages","Item_3_BEV",8,7,56,"Digital Wallet","In-store","2022-04-02","FALSE",3738,"United States","Alabama","South"
"TXN_5946038","CUST_17","Beverages","Item_22_BEV",36.5,3,109.5,"Credit Card","In-store","2024-12-30","FALSE",4788,"United States","Florida","South"
"TXN_8636007","CUST_06","Beverages","Item_13_BEV",23,10,230,"Cash","Online","2022-09-04","FALSE",-2343,"United States","Kansas","Central"
"TXN_8229538","CUST_14","Beverages","Item_21_BEV",35,5,175,"Credit Card","In-store","2023-01-03","TRUE",5202,"United States","New York","East"
"TXN_4204523","CUST_21","Beverages","Item_8_BEV",15.5,7,108.5,"Credit Card","In-store","2024-12-12","TRUE",13831,"United States","California","West"
"TXN_5991314","CUST_06","Beverages","Item_2_BEV",6.5,5,32.5,"Digital Wallet","Online","2022-05-09","FALSE",-3784,"United States","Illinois","Central"
"TXN_7787171","CUST_02","Beverages","Item_7_BEV",14,5,70,"Digital Wallet","In-store","2024-07-06","FALSE",6566,"United States","California","West"
"TXN_1091462","CUST_11","Beverages","Item_16_BEV",27.5,2,55,"Cash","Online","2022-06-22","FALSE",1430,"United States","New York","East"
"TXN_3475563","CUST_16","Beverages","Item_2_BEV",6.5,5,32.5,"Cash","In-store","2024-08-09","FALSE",3089,"United States","New York","East"
"TXN_4748533","CUST_10","Beverages","Item_14_BEV",24.5,8,196,"Cash","In-store","2024-04-03","FALSE",11454,"United States","New Jersey","East"
"TXN_2739207","CUST_12","Beverages","Item_17_BEV",29,4,116,"Credit Card","Online","2024-12-04","TRUE",8697,"United States","Florida","South"
"TXN_3576295","CUST_01","Beverages","Item_23_BEV",38,7,266,"Digital Wallet","In-store","2024-08-06","FALSE",5210,"United States","Wisconsin","Central"
"TXN_4324046","CUST_17","Beverages","Item_20_BEV",33.5,6,201,"Digital Wallet","In-store","2022-12-02","TRUE",-1387,"United States","California","West"
"TXN_4832015","CUST_12","Beverages","Item_18_BEV",30.5,8,244,"Credit Card","In-store","2024-03-28","TRUE",13099,"United States","Illinois","Central"
"TXN_6045260","CUST_25","Beverages","Item_11_BEV",20,3,60,"Digital Wallet","In-store","2024-07-01","FALSE",-2423,"United States","Pennsylvania","East"
"TXN_7017414","CUST_20","Beverages","Item_21_BEV",35,3,105,"Cash","In-store","2022-08-03","FALSE",8106,"United States","Nebraska","Central"
"TXN_2748100","CUST_06","Beverages","Item_20_BEV",33.5,3,100.5,"Cash","In-store","2023-05-03","FALSE",13271,"United States","California","West"
"TXN_2161304","CUST_25","Beverages","Item_17_BEV",29,9,261,"Credit Card","Online","2023-10-12","FALSE",-3699,"United States","Washington","West"
"TXN_9532162","CUST_16","Beverages","Item_16_BEV",27.5,1,27.5,"Credit Card","In-store","2023-09-23","FALSE",-677,"United States","Washington","West"
"TXN_3525754","CUST_06","Beverages","Item_7_BEV",14,1,14,"Credit Card","In-store","2024-02-16","TRUE",-6823,"United States","Kansas","Central"
"TXN_3066628","CUST_07","Beverages","Item_21_BEV",35,10,350,"Cash","Online","2023-12-31","TRUE",-867,"United States","Texas","Central"
"TXN_6780379","CUST_17","Beverages","Item_12_BEV",21.5,8,172,"Credit Card","In-store","2022-02-26","TRUE",-4100,"United States","South Carolina","South"
"TXN_1316715","CUST_05","Beverages","Item_16_BEV",27.5,2,55,"Digital Wallet","Online","2023-12-30","FALSE",14930,"United States","California","West"
"TXN_1974758","CUST_04","Beverages","Item_12_BEV",21.5,2,43,"Cash","In-store","2022-07-31","TRUE",8691,"United States","Texas","Central"
"TXN_4533445","CUST_07","Beverages","Item_24_BEV",39.5,2,79,"Cash","Online","2024-02-02","TRUE",12324,"United States","New York","East"
"TXN_5027059","CUST_08","Beverages","Item_3_BEV",8,5,40,"Cash","In-store","2024-10-12","TRUE",7546,"United States","New York","East"
"TXN_7918707","CUST_01","Beverages","Item_10_BEV",18.5,5,92.5,"Credit Card","In-store","2022-03-10","TRUE",-38,"United States","Kentucky","South"
"TXN_3476786","CUST_07","Beverages","Item_12_BEV",21.5,4,86,"Digital Wallet","In-store","2023-05-21","FALSE",-2003,"United States","Indiana","Central"
"TXN_5210938","CUST_10","Beverages","Item_5_BEV",11,8,88,"Credit Card","In-store","2022-11-30","FALSE",-5948,"United States","Illinois","Central"
"TXN_5389189","CUST_04","Beverages","Item_4_BEV",9.5,8,76,"Cash","In-store","2024-12-23","TRUE",4514,"United States","Pennsylvania","East"
"TXN_6554226","CUST_04","Beverages","Item_25_BEV",41,2,82,"Digital Wallet","In-store","2022-01-02","TRUE",6464,"United States","Maryland","East"
"TXN_5526147","CUST_16","Beverages","Item_20_BEV",33.5,10,335,"Digital Wallet","In-store","2024-07-21","TRUE",6591,"United States","Florida","South"
"TXN_6917797","CUST_17","Beverages","Item_17_BEV",29,7,203,"Digital Wallet","Online","2023-06-14","TRUE",8827,"United States","Florida","South"
"TXN_3294760","CUST_23","Beverages","Item_9_BEV",17,7,119,"Cash","Online","2022-02-16","FALSE",15079,"United States","Illinois","Central"
"TXN_6071236","CUST_04","Beverages","Item_11_BEV",20,3,60,"Digital Wallet","Online","2024-11-14","FALSE",-1540,"United States","Pennsylvania","East"
"TXN_5321202","CUST_13","Beverages","Item_7_BEV",14,9,126,"Cash","Online","2024-02-25","TRUE",11357,"United States","Texas","Central"
"TXN_4641713","CUST_22","Beverages","Item_22_BEV",36.5,1,36.5,"Credit Card","In-store","2023-12-28","FALSE",-4357,"United States","New York","East"
"TXN_1365756","CUST_18","Beverages","Item_7_BEV",14,9,126,"Credit Card","In-store","2024-08-01","TRUE",-4438,"United States","California","West"
"TXN_6569843","CUST_04","Beverages","Item_18_BEV",30.5,6,183,"Cash","Online","2022-06-28","FALSE",-1848,"United States","California","West"
"TXN_3546074","CUST_10","Beverages","Item_3_BEV",8,7,56,"Cash","Online","2024-11-20","FALSE",16089,"United States","California","West"
"TXN_9594272","CUST_14","Beverages","Item_14_BEV",24.5,4,98,"Digital Wallet","In-store","2025-01-02","TRUE",5361,"United States","California","West"
"TXN_5386801","CUST_02","Beverages","Item_12_BEV",21.5,7,150.5,"Digital Wallet","Online","2022-06-21","FALSE",167,"United States","Virginia","South"
"TXN_4541742","CUST_04","Beverages","Item_1_BEV",5,2,10,"Credit Card","Online","2024-02-21","FALSE",-7068,"United States","Ohio","East"
"TXN_1744579","CUST_17","Beverages","Item_25_BEV",41,5,205,"Credit Card","Online","2024-12-16","TRUE",7812,"United States","Arizona","West"
